site,timestamp_day,sensor1_pm1_ugm3_avg,sensor2_pm1_ugm3_avg,sensor1_pm2.5_ugm3_avg,sensor2_pm2.5_ugm3_avg,sensor1_pm10_ugm3_avg,sensor2_pm10_ugm3_avg,pm1_ugm3_avg,pm2.5_ugm3_avg,pm10_ugm3_avg,bme_temp_c_avg,bme_humidity_percent_avg,ozone_ppb_avg,ozone_ppm_avg,k30_co2_ppm_avg,site_name,longitude,latitude,social_vuln_score,social_vuln_category,housing_grade,fav_infl,det_infl,inhab_jobs,inhab_blackpop,inhab_income,sales_demands,rental_demand,within_district,district_distance,poll_sour_percentile,poll_sour_rank,poll_sour_type,polltype_rank,npl_sites_percentile,npl_sites_rank,land_use_type,area_sqkm,area_sqmi,population_count,population_density,ozone_ppm_corrected,pm1_corrected_avg,pm25_corrected_avg,pm10_corrected_avg,correction_method,aqi_pm25_original,aqi_pm25_corrected,aqi_pm10_original,aqi_pm10_corrected,aqi_ozone_original,aqi_ozone_corrected
ALotMatter,2025-01-22T05:00:00Z,15.8210526315789,15.8210526315789,21.6,14.9473684210526,23.7052631578947,18.1157894736842,15.8210526315789,18.2736842105263,20.9105263157895,-5.95968421052632,36.6161052631579,18.054347826087,0.018054347826087,509.376344086022,A Lot Matter,-76.64776,39.29743,81.58,High,C,close to commercial area,obsolences of old style houses,mechanics and clerks,0,"$1,500",poor,good,yes,,99,68/1406,hazardous waste generators/incinerators,43/1406,69,544/1406,residential,1.294995,0.5,1200,926.644504418936,4.58879247811825e-05,4.19947397740113,2.48539186440678,9.30772037219653,general_calibration,67.4404642785672,13.8077325800377,19.3615984405458,8.61825960388568,16.7169887278583,0.0424888192418357
ALotMatter,2025-01-23T05:00:00Z,23.7931034482759,23.793991416309,32.4181034482759,33.2403433476395,34.6293103448276,36.8326180257511,23.7935483870968,32.8301075268817,35.7333333333333,-0.422618025751073,44.0054506437768,19.7792207792208,0.0197792207792208,526.770562770563,A Lot Matter,-76.64776,39.29743,81.58,High,C,close to commercial area,obsolences of old style houses,mechanics and clerks,0,"$1,500",poor,good,yes,,99,68/1406,hazardous waste generators/incinerators,43/1406,69,544/1406,residential,1.294995,0.5,1200,926.644504418936,1.78269541101681e-05,5.61440636723163,4.52900766290019,8.15624758945386,general_calibration,95.1142728647942,25.1611536827788,33.0864197530864,7.55208110134617,18.3140933140933,0.0165064389908964
ALotMatter,2025-01-24T05:00:00Z,25,25,41.4,43.3,47.5,51.7,25,42.35,49.6,0.454,49.918,15.4444444444444,0.0154444444444444,516.8,A Lot Matter,-76.64776,39.29743,81.58,High,C,close to commercial area,obsolences of old style houses,mechanics and clerks,0,"$1,500",poor,good,yes,,99,68/1406,hazardous waste generators/incinerators,43/1406,69,544/1406,residential,1.294995,0.5,1200,926.644504418936,9.98695604874603e-05,8.34244328644716,9.20778256036105,12.4488463656731,general_calibration,117.211055276382,50.2049098105723,45.9259259259259,11.5267095978455,14.3004115226337,0.0924718152661669
ALotMatter,2025-01-25T05:00:00Z,18.3736017897092,18.3766816143498,27.5615212527964,28.9641255605381,29.2527964205817,31.8609865470852,18.3751399776036,28.2620380739082,30.555431131019,3.95430803571429,39.1078794642857,20,0.02,512.112107623318,A Lot Matter,-76.64776,39.29743,81.58,High,C,close to commercial area,obsolences of old style houses,mechanics and clerks,0,"$1,500",poor,good,yes,,99,68/1406,hazardous waste generators/incinerators,43/1406,69,544/1406,residential,1.294995,0.5,1200,926.644504418936,2.86120149498405e-05,4.27174145901908,5.41462931860983,13.4372684877589,general_calibration,86.4297301785326,30.0812739922768,28.2920658620546,12.4419152664435,18.5185185185185,0.0264926064350375
ALotMatter,2025-02-07T05:00:00Z,5.94374475230898,5.94626364399664,7.44248530646515,6.77078085642318,8.13518052057095,7.7968094038623,5.94500419815281,7.10663308144416,7.96599496221663,6.86020117351216,38.1092539815591,19.9496221662469,0.0199496221662469,511.344566133109,A Lot Matter,-76.64776,39.29743,81.58,High,C,close to commercial area,obsolences of old style houses,mechanics and clerks,0,"$1,500",poor,good,yes,,99,68/1406,hazardous waste generators/incinerators,43/1406,69,544/1406,residential,1.294995,0.5,1200,926.644504418936,3.74868641777619e-05,1.46619826228385,3.85953814911831,24.9838792403698,general_calibration,39.481294896912,21.4418786062128,7.3759212613117,23.1332215188609,18.4718723761545,0.0347100594238536
ALotMatter,2025-02-08T05:00:00Z,9.90493468795346,9.89288307915768,14.5047169811322,14.6056644880176,16.1219158200289,17.2000726216414,9.89891107078038,14.5551724137931,16.6607985480942,1.86427173913043,59.2504057971015,20,0.02,574.659148781375,A Lot Matter,-76.64776,39.29743,81.58,High,C,close to commercial area,obsolences of old style houses,mechanics and clerks,0,"$1,500",poor,good,yes,,99,68/1406,hazardous waste generators/incinerators,43/1406,69,544/1406,residential,1.294995,0.5,1200,926.644504418936,4.16547626165991e-06,0.825869870056497,1.50350700681862,6.12290931996671,general_calibration,60.3710502163367,8.35281670454791,15.4266653223094,5.66936048145066,18.5185185185185,0.00385692246449991
ALotMatter,2025-02-09T05:00:00Z,7.82711127220011,7.82414793328495,11.6781442551649,12.6029731689629,12.4280536426241,14.132704858593,7.82562987130692,12.1404748957767,13.2802247598332,4.81396014492754,65.0374384057971,20,0.02,580.779796511627,A Lot Matter,-76.64776,39.29743,81.58,High,C,close to commercial area,obsolences of old style houses,mechanics and clerks,0,"$1,500",poor,good,yes,,99,68/1406,hazardous waste generators/incinerators,43/1406,69,544/1406,residential,1.294995,0.5,1200,926.644504418936,5.58842778574258e-06,1.61162905788657,3.30258910692548,6.68717774911594,general_calibration,55.7803705242902,18.3477172606971,12.296504407253,6.19183124918142,18.5185185185185,0.00517447017198387
ALotMatter,2025-02-10T05:00:00Z,11.1956442831216,11.1942628903413,16.2533575317605,15.4092229484387,17.2707803992741,17.2469135802469,11.1949537121075,15.8313668542384,17.2588491559267,4.27730072463768,46.1095507246377,20,0.02,523.272628135223,A Lot Matter,-76.64776,39.29743,81.58,High,C,close to commercial area,obsolences of old style houses,mechanics and clerks,0,"$1,500",poor,good,yes,,99,68/1406,hazardous waste generators/incinerators,43/1406,69,544/1406,residential,1.294995,0.5,1200,926.644504418936,2.26112162579403e-05,3.32567532956686,4.27595588803287,5.02994832340352,general_calibration,62.797275388286,23.7553104890715,15.9804158851173,4.65735955870697,18.5185185185185,0.0209363113499447
ALotMatter,2025-02-11T05:00:00Z,15.3999999999999,15.4031907179116,24.5488203266787,21.6457577955038,26.8776769509982,25.2171863669327,15.4015962270996,23.0964991837476,26.0469798657719,1.20723550724638,59.7217028985507,20,0.02,570.802617230098,A Lot Matter,-76.64776,39.29743,81.58,High,C,close to commercial area,obsolences of old style houses,mechanics and clerks,0,"$1,500",poor,good,yes,,99,68/1406,hazardous waste generators/incinerators,43/1406,69,544/1406,residential,1.294995,0.5,1200,926.644504418936,2.14660372860706e-06,3.53873543879473,3.99321524550591,6.6378740340695,general_calibration,76.6093140375429,22.1845291416995,24.1175739497888,6.14617966117546,18.5185185185185,0.00198759604500654
ALotMatter,2025-02-19T05:00:00Z,3.01992753623186,3.01921682378533,3.97753623188409,2.40790427846267,4.81666666666668,3.36185641769393,3.01957230880757,3.19300471185211,4.08952519028634,-3.78822165881927,38.1247700108656,20,0.02,528.501272264631,A Lot Matter,-76.64776,39.29743,81.58,High,C,close to commercial area,obsolences of old style houses,mechanics and clerks,0,"$1,500",poor,good,yes,,99,68/1406,hazardous waste generators/incinerators,43/1406,69,544/1406,residential,1.294995,0.5,1200,926.644504418936,1.11414796455741e-05,0.519300644067796,0.919146746022468,10.9751406553672,general_calibration,17.738915065845,5.10637081123594,3.78659739841328,10.1621672734882,18.5185185185185,0.010316184857013
ALotMatter,2025-02-20T05:00:00Z,6.49673676577229,6.49709934735313,8.12073966642496,5.20558375634514,9.01849166062365,6.40899202320523,6.49691805656274,6.66316171138511,7.71374184191447,-2.95332488228903,48.2426584570808,20,0.02,526.954561977463,A Lot Matter,-76.64776,39.29743,81.58,High,C,close to commercial area,obsolences of old style houses,mechanics and clerks,0,"$1,500",poor,good,yes,,99,68/1406,hazardous waste generators/incinerators,43/1406,69,544/1406,residential,1.294995,0.5,1200,926.644504418936,3.34582271680048e-06,0.718004416195857,0.692745736346516,1.91551249340866,general_calibration,37.0175650632506,3.84858742414731,7.14235355732821,1.7736226790821,18.5185185185185,0.00309798399703748
ALotMatter,2025-02-21T05:00:00Z,5.18774918448712,5.18774918448712,6.19572308807541,4.54295034432765,6.87785429503442,5.49655672345052,5.18774918448712,5.36933671620152,6.1872055092425,-0.0102355072463746,43.5047391304348,20,0.02,530.444,A Lot Matter,-76.64776,39.29743,81.58,High,C,close to commercial area,obsolences of old style houses,mechanics and clerks,0,"$1,500",poor,good,yes,,99,68/1406,hazardous waste generators/incinerators,43/1406,69,544/1406,residential,1.294995,0.5,1200,926.644504418936,1.49286672906249e-05,0.990172102771052,1.20475171374765,4.69191058568738,general_calibration,29.8296484233418,6.69306507637581,5.72889399003935,4.34436165341424,18.5185185185185,0.0138228400839119
ALotMatter,2025-02-22T05:00:00Z,17.3805726712578,17.3798984034833,24.0743022834362,23.2449201741653,25.971728887278,26.0112481857762,17.3802357207617,23.6598368087037,25.9914777878514,1.30978260869565,48.9717862318841,20,0.02,564.605454545454,A Lot Matter,-76.64776,39.29743,81.58,High,C,close to commercial area,obsolences of old style houses,mechanics and clerks,0,"$1,500",poor,good,yes,,99,68/1406,hazardous waste generators/incinerators,43/1406,69,544/1406,residential,1.294995,0.5,1200,926.644504418936,1.27836744471006e-05,3.66301873126996,3.66670871991097,4.39214255178908,general_calibration,77.6802981154062,20.3706039995054,24.0661831368995,4.06679865906396,18.5185185185185,0.0118367355991672
ALotMatter,2025-02-23T05:00:00Z,13.2771128037723,13.2832244008715,18.4388828436707,18.5686274509802,20.0729053318824,20.9397240377633,13.2801669388495,18.5037198330612,20.5060787515877,5.61175724637681,40.4174166666667,20,0.02,569.099927325582,A Lot Matter,-76.64776,39.29743,81.58,High,C,close to commercial area,obsolences of old style houses,mechanics and clerks,0,"$1,500",poor,good,yes,,99,68/1406,hazardous waste generators/incinerators,43/1406,69,544/1406,residential,1.294995,0.5,1200,926.644504418936,3.1289345720747e-05,2.67847244632769,6.41089619356424,11.5580096760425,general_calibration,67.877794359432,35.6160899642458,18.9871099551738,10.7018608111504,18.5185185185185,0.0289716164080991
ALotMatter,2025-02-24T05:00:00Z,13.7446422084999,13.746463547334,19.1147838721396,19.447225244831,20.6843443516161,21.758433079434,13.74555353902,19.2811252268603,21.2217785843923,7.90917753623189,45.4184021739131,20,0.02,572.999272462713,A Lot Matter,-76.64776,39.29743,81.58,High,C,close to commercial area,obsolences of old style houses,mechanics and clerks,0,"$1,500",poor,good,yes,,99,68/1406,hazardous waste generators/incinerators,43/1406,69,544/1406,residential,1.294995,0.5,1200,926.644504418936,3.19203777324883e-05,2.50726944411975,7.43550047579704,12.1121398553192,general_calibration,69.3557513818636,41.3083359766502,19.6497949855484,11.2149443104807,18.5185185185185,0.0295559053078596
ALotMatter,2025-02-25T05:00:00Z,14.6040609137055,14.5980427691192,19.4746192893402,20.6890177600579,20.8774474256708,22.639724537876,14.6010512959942,20.0819285843756,21.7587456951242,10.6924166666667,52.2917862318841,20,0.02,593.339512904398,A Lot Matter,-76.64776,39.29743,81.58,High,C,close to commercial area,obsolences of old style houses,mechanics and clerks,0,"$1,500",poor,good,yes,,99,68/1406,hazardous waste generators/incinerators,43/1406,69,544/1406,residential,1.294995,0.5,1200,926.644504418936,3.18970216562841e-05,3.50169890616839,5.08062929139591,15.5472475207776,general_calibration,70.8781912250487,28.2257182855328,20.1469867547446,14.3955995562756,18.5185185185185,0.0295342793113742
ALotMatter,2025-03-06T05:00:00Z,1.2964842334179,1.29753265602322,1.53243928959766,1.26741654571842,1.70206596592967,1.54245283018866,1.29700815956483,1.40000000000001,1.62230281051676,7.87269565217391,54.9439021739131,20,0.02,577.462572674418,A Lot Matter,-76.64776,39.29743,81.58,High,C,close to commercial area,obsolences of old style houses,mechanics and clerks,0,"$1,500",poor,good,yes,,99,68/1406,hazardous waste generators/incinerators,43/1406,69,544/1406,residential,1.294995,0.5,1200,926.644504418936,2.26242634221562e-05,1.44012462162512,1.9791942063327,7.85806959003985,general_calibration,7.77777777777781,10.995523368515,1.50213223195996,7.27599036114801,18.5185185185185,0.0209483920575521
ALotMatter,2025-03-07T05:00:00Z,2.11892675852067,2.11865021770683,2.55656272661354,2.10522496371555,2.8060188542422,2.478229317852,2.11878853826624,2.33097569822272,2.6421835328255,8.52315579710145,36.1907572463768,20,0.02,547.086972343523,A Lot Matter,-76.64776,39.29743,81.58,High,C,close to commercial area,obsolences of old style houses,mechanics and clerks,0,"$1,500",poor,good,yes,,99,68/1406,hazardous waste generators/incinerators,43/1406,69,544/1406,residential,1.294995,0.5,1200,926.644504418936,4.23025020711828e-05,1.73625434436374,3.80408647472896,20.2455864964923,general_calibration,12.9498649901262,21.1338137484942,2.44646623409769,18.745913422678,18.5185185185185,0.0391689833992434
ALotMatter,2025-03-08T05:00:00Z,2.53968829285973,2.54005074302284,2.98731424429143,2.50598042769121,3.22653135193913,2.87567959405584,2.5398695179413,2.74664733599127,3.05110547299744,8.50645652173913,42.2400217391305,20,0.02,556.4767610748,A Lot Matter,-76.64776,39.29743,81.58,High,C,close to commercial area,obsolences of old style houses,mechanics and clerks,0,"$1,500",poor,good,yes,,99,68/1406,hazardous waste generators/incinerators,43/1406,69,544/1406,residential,1.294995,0.5,1200,926.644504418936,3.64143020881761e-05,1.82564862940271,2.41928305100015,9.75591820393478,general_calibration,15.2591518666182,13.4404613944453,2.82509766018281,9.0332575962359,18.5185185185185,0.0337169463779408
ALotMatter,2025-03-09T05:00:00Z,4.20763993948562,4.20953101361571,5.24432677760966,5.15582450832076,5.69894099848713,5.90015128593041,4.20858547655067,5.20007564296521,5.79954614220877,9.14665406427222,37.907224952741,20,0.02,576.348271933156,A Lot Matter,-76.64776,39.29743,81.58,High,C,close to commercial area,obsolences of old style houses,mechanics and clerks,0,"$1,500",poor,good,yes,,99,68/1406,hazardous waste generators/incinerators,43/1406,69,544/1406,residential,1.294995,0.5,1200,926.644504418936,4.21264355916828e-05,1.66961682724435,4.15875405180656,20.9284006767216,general_calibration,28.8893091275845,23.1041891767031,5.36995013167479,19.3781487747422,18.5185185185185,0.0390059588811877
ALotMatter,2025-03-10T04:00:00Z,4.42406669083002,4.41406816533718,5.46321130844507,5.62799129804203,5.96447988401598,6.34662799129808,4.41906833423963,5.54558636940365,6.15551930396952,12.8912173913043,38.2373804347826,20,0.02,585.485080058224,A Lot Matter,-76.64776,39.29743,81.58,High,C,close to commercial area,obsolences of old style houses,mechanics and clerks,0,"$1,500",poor,good,yes,,99,68/1406,hazardous waste generators/incinerators,43/1406,69,544/1406,residential,1.294995,0.5,1200,926.644504418936,5.07162970876661e-05,2.35462770828808,4.34688776440879,14.3475603801081,general_calibration,30.8088131633536,24.1493764689377,5.69955491108289,13.2847781297297,18.5185185185185,0.0469595343404316
ALotMatter,2025-03-11T04:00:00Z,11.3253536452666,11.3234011627907,14.9463184620965,15.9749273255814,16.183532825535,17.6460755813953,11.3243782900708,15.4601561081866,16.9141404973679,13.9728949275362,42.5494637681159,20,0.02,628.984369320247,A Lot Matter,-76.64776,39.29743,81.58,High,C,close to commercial area,obsolences of old style houses,mechanics and clerks,0,"$1,500",poor,good,yes,,99,68/1406,hazardous waste generators/incinerators,43/1406,69,544/1406,residential,1.294995,0.5,1200,926.644504418936,4.91208714299173e-05,5.09248329821545,6.87697116953286,14.3438689981522,general_calibration,62.0915515364764,38.2053953862937,15.6612412012666,13.2813601834743,18.5185185185185,0.0454822883610345
ALotMatter,2025-03-20T04:00:00Z,6.8096446700507,6.81299927378373,8.66171138506167,8.9669571532317,9.30130529369099,9.76688453159042,6.81132075471704,8.8142235123367,9.53392597968068,14.6013949275362,58.2549528985507,20.6710144927536,0.0206710144927536,654.391557496361,A Lot Matter,-76.64776,39.29743,81.58,High,C,close to commercial area,obsolences of old style houses,mechanics and clerks,0,"$1,500",poor,good,yes,,99,68/1406,hazardous waste generators/incinerators,43/1406,69,544/1406,residential,1.294995,0.5,1200,926.644504418936,2.21699826354015e-05,3.11999488729093,3.85966703468239,13.8606282829499,general_calibration,48.9679084018706,21.4425946371244,8.82770924044507,12.8339150768054,19.1398282340311,0.0205277616994459
ALotMatter,2025-03-21T04:00:00Z,1.38606676342522,1.38731884057975,1.6803338171263,1.43442028985505,1.90203193033383,1.74746376811594,1.38669325598257,1.55728788977523,1.82469180565623,10.1240688405797,38.2295833333333,20,0.02,603.517993456925,A Lot Matter,-76.64776,39.29743,81.58,High,C,close to commercial area,obsolences of old style houses,mechanics and clerks,0,"$1,500",poor,good,yes,,99,68/1406,hazardous waste generators/incinerators,43/1406,69,544/1406,residential,1.294995,0.5,1200,926.644504418936,4.41402407612161e-05,1.5352079954547,7.06206915356766,24.4972589099155,general_calibration,8.65159938764016,39.2337175198203,1.68952944968169,22.6826471388107,18.5185185185185,0.0408705932974223
ALotMatter,2025-03-22T04:00:00Z,4.86951794128312,4.86465892597967,6.13483146067414,6.343976777939,6.73686118158756,7.22351233671984,4.86708975521311,6.23934723481422,6.98005439709888,12.6513115942029,40.5555217391304,20,0.02,625.426336849764,A Lot Matter,-76.64776,39.29743,81.58,High,C,close to commercial area,obsolences of old style houses,mechanics and clerks,0,"$1,500",poor,good,yes,,99,68/1406,hazardous waste generators/incinerators,43/1406,69,544/1406,residential,1.294995,0.5,1200,926.644504418936,4.79043192543128e-05,2.38248432818848,3.85616012261311,12.4419872785921,general_calibration,34.6630401934123,21.4231117922951,6.46301333064711,11.520358591289,18.5185185185185,0.0443558511614008
